Team,ppda_coef,deep,S,CR,CCOP,CCSP,P,DR,IBS,OBS,TBOX,FKCR,CRN,CRNCR,FKS,ALB,ATB,TOFF,BCS,oppda_coef,deep_allowed,INT,BLK,TKL,FC,AW,BR,DW,AKS,CL,PUNCH,LMT,poss
Lazio,-0.20302717000329248,1.2424707787656646,1.5184882670427873,0.4128807691757457,1.9910148741729092,0.2223085300871428,0.3632285241638776,0.18470376756969425,1.2380407029485618,1.3848807840395083,0.9561664824534342,-0.7801440144569325,1.008361230391223,1.1963357640673835,0.25446558045472595,-0.10830822122287297,0.4804679562335361,1.3356778207723083,-0.3029279582500108,0.2215685178327096,-0.6281354162422109,0.23286345068937206,0.6554104565028835,0.19688473348821905,0.4001870791763881,-0.43447869139833467,0.6894988621861617,-0.6627705696636009,-0.1692490326428992,-0.4327858580836886,1.1260088817704492,-0.6649383146914749,0.10202178161001003
Sampdoria,-0.9518347935870632,0.6969910452096884,-0.05381700842016847,-0.5391091204792462,-0.1729100030021897,-1.679664449547306,0.7582981064327701,-0.7833270935787003,-0.6237056278224119,0.8736943908958541,-0.2818046462087688,0.08387479311771659,-0.6582928178836066,-0.6456789860025637,-0.0158179114404435,-1.3562403906099991,-0.2699629329087189,-0.23791793978870315,0.4096424313645581,0.1471485968861607,-0.27655374125183085,-1.0293414482127532,0.12417632085257595,0.047676257677133946,0.2712902527205796,-1.4745656337758108,0.037951741232047365,-1.3349213954493588,1.7560506397430524,-0.2497061624709734,-0.14645562359130632,-0.6649383146914749,0.750987921831086
Bologna,0.4074194618727661,-0.3475446147911172,0.10970274022797853,0.3662145981142264,-0.19064709215936254,0.04940189557492038,-0.7546288768833046,-0.8566627648778212,-0.11129838082122677,0.4761049740063456,-0.3174663659644704,0.005327628792748253,0.4623883525080892,-0.2205986590633449,0.6598908182974799,-0.6305407051511815,-1.1037750319556685,0.5197392782591911,-0.12478536084636838,-0.7657309813251933,0.1490451284733663,-0.8321219327592959,0.8830822289244441,0.7439824781288651,0.6006932536631999,0.5834787415668551,-0.8888969801252113,0.9405892126795129,-0.1692490326428992,0.12408154940498692,0.6488346922597905,-0.6649383146914749,-0.7700264693120596
Sassuolo,-0.2376777110404819,-0.451998180791198,0.2732224888761264,-0.3337779678085621,0.4478881174988635,-0.7286779597300816,0.5419574200537899,0.4047107814670559,-0.5895451446889998,1.6404739806113358,-0.5670984042543792,-0.8586911787819008,-0.16979076925132955,0.7004087159716287,0.11932383450714153,-1.08495078856932,-0.3533441428134137,-0.06307396639303517,-0.12478536084636838,-0.2489883483140223,-0.18403224783330965,-0.812399981213951,-0.3311672239905452,-1.9251913669361052,0.7725556889376104,-1.5557071682875288,-1.4486769009449434,-1.51696224409967,-0.1692490326428992,-0.07425478750878828,0.1716605027491325,0.5023822672642657,0.6293067705396342
Udinese,0.7838568885782838,-0.7421469752358663,-0.3556996213090561,-1.0337705337313503,-0.01327620058763289,-1.1609445460106378,-0.8415150285557254,0.008698156451804308,-1.1702733579570106,1.157686831531218,-0.9033374762367063,-1.2514270004067412,-0.7732344763853194,-1.247876115833123,-1.09695187902112,-0.36603334316151853,-0.4367253527181088,-0.4710432376495934,-0.8373557504609374,-0.9668520537919808,1.1112686600259851,-0.7532341265779134,1.6040428415927184,0.14714857488452476,0.44315268799499,0.22203008783283915,-1.595504421159954,0.36646038232084416,-1.5694669761963185,1.375126136091873,3.51187982932374,-1.2485986056693454,-1.0539491556587814
SPAL 2013,0.0387077456655627,-1.055507673236108,-0.36827806351276016,1.5702018115014231,-0.2083841813165354,0.3087618473432544,-0.10035866093393624,-0.8273284963581731,-0.2991810380549944,-0.3758723478997447,-0.8320140367253033,0.16242195744268426,0.14629879162837986,0.2399050284541419,-0.6915266411783663,-1.2884179900998292,-1.5206810814791436,-2.1612016471410502,-0.7482844517591163,-0.43701329449194337,1.0742600626585763,-0.6546243688511848,0.6554104565028835,-1.0133617925350282,0.35722147035778523,-0.7147858106206328,-2.0543404218318653,-0.8308082761100399,-0.8693580044196089,0.08593994615233788,-0.4645717499317451,-0.08127802371360465,0.08174158972810143
Fiorentina,-0.8758412315140031,-0.21987914523546348,1.1788703275427894,0.7862101376679002,1.3879538428290301,0.9139350681360332,-0.3732628151801969,-0.4019816028232723,0.7768741806474955,1.3848807840395083,0.3295391210318254,0.16242195744268426,1.2957153766455036,1.0546423217543115,-0.6915266411783663,-0.8407901467327078,-0.10320051309932894,-1.5201070780236008,-0.3029279582500108,-0.4144711574146722,-0.6651440136096191,-0.12213167712685015,0.4277386840813229,-0.8309958776548133,1.259499255548439,-0.2648191192374699,-0.44841441948017696,-0.35470144117846003,-0.34427627558707663,0.3147895656682311,0.8078927554300102,-1.2485986056693454,0.08174158972810143
Cagliari,-0.6118886916088453,-0.3939684219022643,-0.6953175608090549,0.916875416640154,-0.7759710343460695,0.9139350681360332,-0.035922957848014164,-2.250040519561116,-0.5212241784221754,-0.7166632766621799,-0.6791780949151552,-0.07321953553221942,-0.02611369612418884,0.5587152736585553,-0.9618101330735356,0.7598185053073009,-0.6034877725274987,-0.9372938333713744,-0.8373557504609374,0.17984379657748245,1.1482772573933937,-1.4435024306650128,0.2380122070633556,-0.6983661213782926,1.417039821216649,1.3137525521723172,-0.5218281795876847,-0.0956433104068654,-0.5193035185312539,-0.06662646685825828,-0.14645562359130632,-0.08127802371360465,-0.1210603290909848
Parma Calcio 1913,1.579752100331516,-1.183173142791762,-1.7141713793090498,-1.7150966312295317,-1.6628254922047168,-1.074491228754527,-1.3016034424452543,-0.7539928250590522,-1.5801991555579586,-1.2562489138693709,-1.412790615603868,-0.30886102850712377,-1.3479427688938816,-1.0707593129417825,-0.15095965738802794,-0.2507352622942301,-0.6868689824321936,0.9859898739809724,0.14242853525909469,-1.0448235308055638,2.1475093863134207,-0.3982389987616913,2.438839340471774,-1.0796766706732892,0.2712902527205796,-0.8106803514072088,-1.852452581536224,-1.6920015216480442,-1.5694669761963185,1.7870554512204824,-0.9417459394424036,-0.6649383146914749,-1.824596447171308
Genoa,-0.029073694746661244,0.058663697431418124,0.5122128907464957,0.916875416640154,0.2882543150843073,1.5191082889288128,-0.9645551493804276,-0.6513228852402831,-0.02589717298769572,1.2144853196582903,-0.18500854972900807,0.5551577790675253,-0.1410553546259016,0.13363494671933662,0.5247490723498949,-0.6915808656103344,-0.5201065626228037,-0.5293245621148163,-0.8373557504609374,-0.7492930368089807,0.4636182060963375,0.17369759605333454,-0.1793860423761717,0.42898680697212943,1.2165336467298369,0.6056082509791425,-0.3841773793861101,0.6815310819079184,-0.8693580044196089,0.10119658745339688,1.1260088817704492,-0.6649383146914749,-1.0742293475406892
Empoli,0.6369782800164867,0.7202029487652617,-0.4311702745312776,-0.5577755889038545,-0.2793325379452268,-1.3338511805228606,0.015392353206838431,-0.04997038058749299,0.05950403484583535,-1.0290549613610798,0.4569024058736153,-2.036898643656422,-0.11231994000047267,-0.29144538021988153,-0.4212431492831971,-0.36603334316151853,-0.019819303194633892,0.1700513314678551,0.3205711326627371,-0.23043402068943106,0.6486611929333799,-1.6801658492091611,0.5415745702921032,-1.5273020981065444,-0.22997518349645024,-1.8360142875098275,-1.0816081004074145,-2.4131633451473484,0.1808054532454558,-0.3565026515783905,0.9669508186002294,1.086042558242136,-0.3644226316738872
Frosinone,0.8730005962407883,-1.055507673236108,-0.4563271589386856,1.1128733350985343,-0.3680179837310916,-0.7286779597300816,-0.8934134681452919,-1.7366908204672706,-0.6237056278224119,-0.006682175073772374,-1.3720343644544948,0.08387479311771659,-0.8881761348870321,-0.822795788893905,0.5247490723498949,-1.0646040684162683,-1.2705374517650585,-0.06307396639303517,-1.2827122439700431,-0.7571134845409583,1.9439621007926748,-0.6743463203965311,1.186644592153191,-1.1957277074152444,1.2308555163360373,-0.28694862864975623,-0.59524193969519,-1.0758632646777642,-1.0443852473637862,0.4292143754261782,-0.9417459394424036,-0.08127802371360465,-1.3987124176512271
Chievo,0.4369135950698049,-0.962660059013814,-1.261347459975719,-0.17511298619939716,-0.7759710343460695,-0.9880379114984154,-0.5689024385768221,-1.9566978343646328,-1.5289584308578403,-0.34747310383620755,-1.4586413981469124,-1.2514270004067412,-1.721503159024447,-1.9563433273984878,-0.8266683871259509,0.4953111433176391,-1.2705374517650585,0.2283326559330784,-1.4608548413736857,-0.17964040532099765,1.2222944521282106,1.0809073671392375,0.5036292748885101,-0.3999491697561236,1.6175459957034608,0.2589126035199837,-0.9531340202192806,-0.7327862806829492,-1.5694669761963185,0.9708251416137936,-0.14645562359130632,-0.08127802371360465,-1.0742293475406892
