,Home,xG,xG.1,Away,home_goals,away_goals,ppda_coef_x,deep_x,CR_x,P_x,DR_x,IBS_x,OBS_x,TBOX_x,FKCR_x,CRN_x,CRNCR_x,FKS_x,TOFF_x,BCS_x,oppda_coef_x,deep_allowed_x,INT_x,BLK_x,TKL_x,FC_x,AW_x,BR_x,DW_x,AKS_x,CL_x,PUNCH_x,LMT_x,poss_x,ppda_coef_y,deep_y,CR_y,P_y,DR_y,IBS_y,OBS_y,TBOX_y,FKCR_y,CRN_y,CRNCR_y,FKS_y,TOFF_y,BCS_y,oppda_coef_y,deep_allowed_y,INT_y,BLK_y,TKL_y,FC_y,AW_y,BR_y,DW_y,AKS_y,CL_y,PUNCH_y,LMT_y,poss_y,xG_diff,ppda_diff,deep_diff,CR_diff,P_diff,DR_diff,IBS_diff,OBS_diff,TBOX_diff,FKCR_diff,CRN_diff,CRNCR_diff,FKS_diff,TOFF_diff,BCS_diff,oppda_diff,deep_allowed_diff,INT_diff,BLK_diff,TKL_diff,FC_diff,AW_diff,BR_diff,DW_diff,AKS_diff,CL_diff,PUNCH_diff,LMT_diff,poss_diff,score
1449,Eibar,1.4,1.9,Real Valladolid,1,2,-1.7959822766534408,0.058663697431418124,3.3715160144760654,-0.5202112059281837,0.11136809627057334,0.9135161131811442,-0.4042715919632809,0.7472906953128975,1.7333652439420464,0.9221549865149384,1.2317591246456516,-0.0158179114404435,1.0442711984461948,0.3205711326627371,-0.2495246698944947,-0.9797170912325908,-0.989897545122062,-2.49404906199537,-0.06837477906482238,0.6866244713004047,2.4718635447486563,2.6716703850888126,1.8858013114407377,3.5063230691848264,-1.1498479992334891,-0.30551368676152585,1.6697028492200066,0.4062246598386394,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,-0.5,-1.5172570551348883,1.114171370667526,2.361308255712873,0.2142997365074798,0.7773581157706805,2.01546850487133,0.0,1.6506281715496038,1.2567546291994893,0.6321791217594179,1.664897947178606,-0.5405669837903384,-0.23312529786089042,1.6923546753346013,0.33618138986305546,-1.2212837131244776,-0.3747170793615684,-2.2767177242156054,-1.2434039650923772,0.0143218696062003,3.024366286345853,2.8631366441927195,1.736389633279879,4.72573555949279,-1.0832215323752308,0.15905806317021925,0.0,0.912608634685888,-1
1450,Rayo Vallecano,0.9,1.3,Real Valladolid,1,2,-0.9430766309393219,-1.1251433839028282,0.8142098403048112,-0.6283815491176734,2.9567921426764587,-0.8115882850561802,0.39090724181573705,-0.7606905972139006,0.08387479311771659,-0.1410553546259016,0.0982115861410686,0.25446558045472595,-0.17963661532348033,-0.4810705556536529,-1.14477824526786,0.4266096087289293,0.31175125687075445,-1.5833619723091283,0.11399113581539372,1.3311086035794433,-1.0393519486675051,0.19395598146049647,0.5625043731750239,0.1808054532454558,0.5512675058346553,-0.14645562359130632,0.5023822672642657,-0.10078013720907618,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,-0.4,-0.6643514094207694,-0.06963571066672025,-0.19599791845838133,0.1061293933179901,3.622782162176566,0.29036410663400547,0.795178833779018,0.1426468790228057,-0.39273582162484044,-0.4310312193814221,0.531350408674023,-0.2702834918951689,-1.4570331116305655,0.8907129870182111,-0.5590721855103099,0.18504298683704237,0.926931722631248,-1.3660306345293634,-1.061038050212161,0.6588060018852389,-0.48684920707030854,0.38542224056440355,0.41309269501416507,1.4002179435534192,0.6178939726929136,0.3181161263404388,-1.1673205819557408,0.4056038376381724,-1
1451,Real Madrid,2.1,1.1,Real Valladolid,2,0,-1.1628914946541171,1.2888945858768113,0.6182119218464311,1.7405781231588924,1.7980885361503507,1.494244326449155,0.44770572994280944,1.7967641624092507,0.5551577790675253,0.8646841572640824,-0.5039855436894909,-0.15095965738802794,2.209897687750648,0.8549989248736636,0.6111016930439546,-1.1462557793859285,-0.8912877873953333,-1.5454166769055344,-0.30047685254873274,-0.4018376187708606,-1.4376831180886662,-0.5860652196817516,0.05839125383570507,-0.1692490326428992,-1.836396857781172,-1.4189201289530615,-0.08127802371360465,1.5824757889893373,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,1.0,-0.8841662731355646,2.344402259112919,-0.39199583691676143,2.475089065594556,2.464078555650458,2.596196718139341,0.8519773219060903,2.700101638645957,0.07854716432496822,0.5747082925085619,-0.07084672115653656,-0.6757087297379228,0.932501191443563,2.2267824675455277,1.1968077528015049,-1.3878224012778153,-0.27610732163483975,-1.3280853391257694,-1.4755060385762875,-1.074140220465065,-0.8851803764914696,-0.39459896057784455,-0.09102042432515375,1.0501634576650642,-1.7697703909229137,-0.9543483790213164,-1.7509808729336112,2.088859763836586,2
1452,Valencia,2.2,0.1,Real Valladolid,1,1,0.2453245907056879,0.5577196238762476,0.1795499138681491,-0.2525552084943509,0.008698156451804308,0.11074475954595364,-0.6030663004080351,0.2836883384887802,-0.4659553571570604,0.14629879162837986,0.13363494671933662,-0.2861014033356127,0.05348868253740996,0.4096424313645581,-0.6728789131782867,-0.27655374125183085,-0.023521919400122816,0.04828573004538887,-0.748102279981988,-0.15836583546544586,-0.5598792447346258,0.04712846124548583,-0.3827077255862008,-1.0443852473637862,0.200364755910284,-0.4645717499317451,-0.6649383146914749,-0.4455433992015228,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,2.1,0.5240498122242405,1.6132272971123556,-0.8306578448950435,0.4819557339413126,0.6746881759519114,1.2126971512361393,-0.19879470844475422,1.1870258147254866,-0.9425659718996174,-0.14367707312714065,0.566773769252291,-0.8108504756855075,-1.2239078137696753,1.7814259740364222,-0.08717285342073655,-0.5181203631437178,0.5916585463603707,0.26561706782515376,-1.9231314660095427,-0.8306684371596502,-0.007376503137429213,0.2385947203493929,-0.5321194037470596,0.17502724294417726,0.26699122276854226,0.0,-2.3346411639114812,0.060840575645725814,0
1453,Athletic Club,1.2,0.5,Real Valladolid,1,1,-1.3678495776167787,-0.10381962745759599,0.29154872441579593,-0.4094167843324796,-0.6806571537599313,-0.5041439368554688,-2.1082262357754606,-0.3225608973581422,0.8693464363673973,-1.0893240372650288,-0.9290658706287096,-1.9078023547066283,-0.00479264192781236,-0.5701418543554743,-0.2306020548858529,-0.8316827017629574,0.6470244331416317,-0.9762372458516336,-0.002059900926562573,1.517292908460055,1.9850143376783482,0.01042158119173193,1.7387683183001024,0.8809144250221654,-0.14290967336355634,0.6488346922597905,1.086042558242136,-0.06021975344525781,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,0.7,-1.0891243560982262,0.951688045778512,-0.7186590343473966,0.32509415810318393,-0.014667134259824133,0.5978084548347169,-1.7039546438121798,0.5807765788785642,0.3927358216248402,-1.3792999020205494,-0.4959270480957553,-2.432551427056523,-1.2821891382348976,0.8016416883163898,0.3551040048716973,-1.0732493236548444,1.2622048989021253,-0.7589059080718688,-1.1770890869541173,0.8449903067658506,2.5375170792755446,0.201887840295639,1.5893566401392436,2.100326915330129,-0.07628320650529806,1.1134064421915357,-0.5836602909778705,0.4461642214019908,0
1454,Getafe,1.0,0.6,Real Valladolid,0,0,-1.2077801268926727,-0.5100279396801317,-0.5391091204792462,-1.8710284565937008,-0.4753172741223932,-0.4358229705886444,-1.8526330392036336,-0.3938843368695448,0.7122521077174613,-0.945646964137888,-1.8146498850854151,-0.9618101330735356,1.6270844430984208,-0.3029279582500108,-1.5855221236114077,-0.6281354162422109,0.6864683362323228,-1.4315807906947542,-0.6486299627745983,2.4052488240445085,1.2842465396226015,0.7812660623205441,1.0176064948007983,1.4059961538546977,0.5054975819314762,2.557531450302424,-0.6649383146914749,-1.4189926095331356,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,0.4,-0.9290549053741202,0.5454797335559762,-1.5493168792424388,-1.1365175141580373,0.19067274537771395,0.6661294211015413,-1.4483614472403528,0.5094531393671615,0.23564149297490422,-1.2356228288934084,-1.3815110625524607,-1.4865592054234305,0.34968794679133564,1.0688555844218532,-0.9998160638538575,-0.8697020381340979,1.3016488019928163,-1.2142494529149892,-1.823659148802153,1.732946222350304,1.836749281219798,0.9727323214244512,0.8681948166399396,2.625408644162661,0.5721240487897344,3.022103200234169,-2.3346411639114812,-0.9126086346858869,0
1455,Leganes,1.7,0.9,Real Valladolid,1,0,0.07463647795660536,-0.8698124447915204,0.4502137060249609,-1.0940096840869875,-1.2526753898930731,-0.2650205549215822,-1.625439086695343,-0.7861632541822587,0.7122521077174613,-1.4916198420210218,-1.2124527552548552,-0.8266683871259509,0.05348868253740996,-1.193640945268222,-0.5542234961023007,-0.7391612083444362,0.2723073537800632,-1.3177449044839742,-0.5823150846363374,0.9587399938182212,1.911249306304059,-0.3015868992651663,0.5064918043595442,0.005778210301278207,0.5817807884367743,2.0803572607917653,-0.6649383146914749,-1.1147897313045063,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,0.7999999999999999,0.35336169947515794,0.18569522844458752,-0.5599940527382317,-0.359498741651324,-0.586685370392966,0.8369318367686034,-1.221167494732062,0.11717422205444761,0.23564149297490422,-1.7815957067765424,-0.7793139327219009,-1.351417459475846,-1.2239078137696753,0.17814259740364213,0.031482563655249485,-0.9807278302363232,0.8874878195405568,-1.1004135667042092,-1.7573442706638922,0.28643739212401675,2.463752047901256,-0.11012064016125922,0.3570801261986854,1.2251907006092417,0.6484072552950325,2.5449290107235103,-2.3346411639114812,-0.6084057564572577,1
1456,Alaves,1.5,1.4,Real Valladolid,2,2,-0.355761330574454,-1.171567191013975,0.31021519284040416,-1.404817193089673,-0.915331301917118,-0.6578661109558248,-0.7166632766621799,-0.8371085681189749,0.7122521077174613,-1.3192073542684533,-1.4958396398810012,-0.5563848952307818,-0.9372938333713744,-0.9264270491627588,-1.2478825130925555,0.7411826863519011,-0.556014611124456,-0.06555015616539141,0.031097538142568437,1.1019586898802298,1.4834121243331833,-0.3658239393592331,1.2626614833685244,1.2309689109105204,1.6192323969088265,0.4897766290895713,1.6697028492200066,-1.0945095394225977,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,0.10000000000000009,-0.07703610905590147,-0.11605951777786716,-0.6999925659227884,-0.6703062506540094,-0.2493412824170108,0.44408628073436085,-0.312391684698899,0.06622890811773141,0.23564149297490422,-1.6091832190239739,-1.062700817348047,-1.0811339675806768,-2.2146903296784597,0.44535649350910533,-0.6621764533350053,0.49961606446001416,0.05916585463603752,0.15178118161437348,-1.1439316478849864,0.4296560881860254,2.03591486593038,-0.174357680255326,1.1132498052076656,2.450381401218484,1.6858588637670848,0.9543483790213164,0.0,-0.588125564575349,0
1457,Atletico Madrid,0.8,0.7,Real Valladolid,1,0,-0.4118484811252317,0.2559648776537927,-0.9871043626698311,0.15884197274653974,0.4047107814670559,-0.6920265940892371,-0.17707763945498947,0.0748125513482442,-0.2303138641821561,0.7497424987623696,0.7712554371281648,0.11932383450714153,0.34489530486352304,0.14242853525909469,-0.27843956797178643,-0.7391612083444362,0.8836878516857802,-0.9382919504480398,2.335539553447109,0.02781846941516579,-0.0066415094274576226,0.2398395815276889,1.2416567700627188,-0.8693580044196089,-0.09713974946037728,-0.6236298131019646,-0.6649383146914749,-0.14134052097289346,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,0.10000000000000009,-0.13312325960667915,1.3114725508899006,-1.9973121214330236,0.8933529151822033,1.070700800967163,0.4099257976009486,0.2271939525082914,0.9781500275849505,-0.7069244789247131,0.45976663400684914,1.204394259661119,-0.40542523784275336,-0.9325011914435621,1.5142120779309587,0.30726649178576376,-0.9807278302363232,1.4988683174462738,-0.7209606126682749,1.160510367419554,-0.6444841322790387,0.5458612321697389,0.43130584063159594,1.09224509190186,0.35005448588835464,-0.030513282602118996,-0.15905806317021953,-2.3346411639114812,0.36504345387435516,1
1458,Espanyol,2.9,1.6,Real Valladolid,3,1,-0.8306065925985278,0.12829940809813853,-1.4164331364358085,-0.16566905682193078,-0.2846445287446792,-0.4358229705886444,0.3625079977522009,-0.4142624624442312,-1.4085213290566772,-0.45714491550561,-1.3895695581461964,0.6598908182974799,0.5780206027244144,-0.12478536084636838,-0.5893929696221909,0.20455802452447866,-0.18129753176288765,0.5795198656956965,0.21346345302278447,0.8155212977562122,-0.5598792447346258,-1.0724313803939758,-0.17966216363008586,-1.3944397332521412,0.7801171253505484,-0.4645717499317451,-1.2485986056693454,-0.08049994532716756,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,1.2999999999999998,-0.5518813710799753,1.1838070813342465,-2.426640895199001,0.5688418856137327,0.38134549075542795,0.6661294211015413,0.7667795897154818,0.48907501379247514,-1.8851319437992342,-0.7471207802611305,-0.9564307356132421,0.135141745947585,-0.6993758935826708,1.2469981818254956,-0.0036869098646407084,-0.03700859736740825,0.4338829339976059,0.7968512034754613,-0.9615657330047703,0.14321869606200777,-0.007376503137429213,-0.8809651212900687,-0.3290738417909447,-0.1750272429441777,0.8467435922088067,0.0,-2.918301454889352,0.4258840295200811,2
1459,Sevilla,2.1,0.6,Real Valladolid,1,0,-0.5552198532191929,1.0567755503210772,1.084873632461623,-0.03388200797651382,0.27270657312863866,0.8110346637809077,-0.2338761275820628,0.9714500766344488,-0.7801440144569325,0.9221549865149384,0.20448166787587388,-1.2320936249687051,2.151616363285425,1.5675693144882326,-0.5406678734751602,-0.3505709359866479,-1.0490633997580996,-0.1793860423761717,-0.7315235604474236,0.8871306457872167,-0.10991255335146233,0.4692575818636433,-0.2286731613436303,-0.1692490326428992,-0.18105127661620532,-0.4645717499317451,0.5023822672642657,0.2845435085471877,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,1.5,-0.2764946317006403,2.112283223557185,0.07466587369843047,0.7006289344591496,0.9386965926287458,1.9129870554710933,0.17039546438121808,1.874787552871155,-1.2567546291994895,0.6321791217594179,0.6376204904088282,-1.7568426973186,0.8742198669783399,2.9393528571600966,0.04503818628238998,-0.5921375578785348,-0.433882933997606,0.037945295403593204,-1.9065527464749783,0.21482804409301226,0.44259018824573426,0.6607238409675504,-0.3780848395044891,1.0501634576650642,-0.11442480975794704,0.0,-1.1673205819557408,0.7909274833944363,1
1460,Levante,1.2,1.0,Real Valladolid,2,0,-0.5794635810535762,-0.27790890412439684,-0.20311268883630826,-1.0814724205906314,0.9327276148207256,-0.4529032121553505,-0.6030663004080351,-0.3225608973581422,0.08387479311771659,0.31871127938094845,0.5941386342368234,1.6058830399305717,0.6363019271896366,0.765927626171843,-1.2608476470823562,1.2037901534445064,0.07508783832660587,1.2245898875567849,-1.1957277074152444,0.3858652095701868,-1.4524361243635244,-0.08134561894265034,-1.208893115614529,0.5308599391338107,0.04779834289968885,0.6488346922597905,1.086042558242136,-0.6889057017844251,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,0.19999999999999996,-0.30073835953502365,0.7775987691117111,-1.2133204475995008,-0.3469614781549679,1.598717634320833,0.6490491795348352,-0.19879470844475422,0.5807765788785642,-0.39273582162484044,0.028735414625427946,1.0272774567697778,1.0811339675806768,-0.6410945691174486,2.137711168843707,-0.675141587324806,0.9622235315526194,0.6902683040870994,1.4419212253365499,-2.370756893442799,-0.28643739212401764,-0.8999333827663278,0.11012064016125674,-1.3583047937753878,1.7502724294417742,0.11442480975794714,1.1134064421915357,-0.5836602909778705,-0.1825217269371765,2
1461,SD Huesca,1.3,0.4,Real Valladolid,4,0,-0.7041647982469993,-0.6841172163469326,0.6928777955448615,-1.1301636532392698,-0.26997739448485464,-0.14545886395463895,-0.4042715919632809,-0.2665210520277542,0.005327628792748253,-0.6582928178836066,-0.3977154619546862,-0.15095965738802794,1.1608338473766404,-0.3029279582500108,-0.8597854434907762,0.5376354008311546,0.3511951599614456,-0.4450031102013255,1.108714307889295,1.5029710388538535,0.5834787415668551,-0.1822895390904686,0.7515467929272684,-1.2194124903079635,0.7190905601463105,-0.7826878762721841,2.253363140197877,-0.8511472368396953,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,0.9,-0.42543957672844673,0.3713904568891754,-0.31732996321833107,-0.3956527108036063,0.39601262501525253,0.9564935277355467,0.0,0.6368164242089521,-0.47128298594980883,-0.9482686826391271,0.035423360578268115,-0.6757087297379228,-0.11656264893044477,1.0688555844218532,-0.27407938373322605,0.29606877893926764,0.9663756257219391,-0.2276717724215606,-0.06631487813825987,0.8306684371596491,1.1359814831640516,0.009176720013438472,0.6021351147664096,0.0,0.7857170270045687,-0.31811612634043895,0.5836602909778705,-0.34476326199244667,4
1462,Real Sociedad,2.2,0.9,Real Valladolid,1,2,-0.8004670735916362,-0.4171803254578376,-0.641774696814589,-0.020178487410729768,1.0793989574189673,-0.6578661109558248,-0.7166632766621799,-0.5416257472860211,1.0264407650173333,-0.3709386716293261,-0.1143285773285408,-0.5563848952307818,1.0442711984461948,-0.035714062144547365,-0.6693078225635934,-0.4060838320377603,0.13425369296264333,-0.36911251939413897,-1.0299405120695937,0.2569683831143793,0.21465358469541002,-0.017108578848581017,0.9405892126795128,0.35583269618963304,0.0020284189965097976,-0.4645717499317451,-0.08127802371360465,0.34538408419291355,-0.27872522151855256,-1.055507673236108,1.0102077587631926,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.47661061474255706,0.2899758647555205,-0.4331388225329543,0.5247490723498949,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486,1.3000000000000003,-0.5217418520730837,0.6383273477782703,-1.6519824555777816,0.7143324550249337,1.7453889769190745,0.44408628073436085,-0.312391684698899,0.36171172895068526,0.5498301502747762,-0.6609145363848465,0.31881024520441353,-1.0811339675806768,-0.23312529786089042,1.3360694805273168,-0.08360176280604326,-0.6476504539296472,0.7494341587231369,-0.15178118161437407,-2.2049696980971483,-0.4153342185798251,0.7671563262926067,0.17435768025532605,0.791177534518654,1.5752451864975965,0.06865488585476807,0.0,-1.7509808729336112,0.8517680590401622,-1
1463,Girona,0.8,3.1,Real Madrid,1,4,-0.2996058151671824,-0.6144815056802121,0.4408804718126579,-0.41233242700605055,-0.2113088574455584,-0.8969894928897113,-1.1994504257422978,-0.6944616890961698,0.8693464363673973,-1.5778260858973063,-1.3541461975679279,0.11932383450714153,-0.8207311844409293,-0.4810705556536529,-0.58035336956266,0.5746439981985628,0.2723073537800632,0.2000669116597624,-0.4994214869635121,0.901452515393418,0.6056082509791425,-0.19146625910390708,0.7795530773350092,-0.5193035185312539,0.43684269607670817,-0.4645717499317451,-0.08127802371360465,-0.3035820560281624,-1.1628914946541171,1.2888945858768113,0.6182119218464311,1.7405781231588924,1.7980885361503507,1.494244326449155,0.44770572994280944,1.7967641624092507,0.5551577790675253,0.8646841572640824,-0.5039855436894909,-0.15095965738802794,2.209897687750648,0.8549989248736636,0.6111016930439546,-1.1462557793859285,-0.8912877873953333,-1.5454166769055344,-0.30047685254873274,-0.4018376187708606,-1.4376831180886662,-0.5860652196817516,0.05839125383570507,-0.1692490326428992,-1.836396857781172,-1.4189201289530615,-0.08127802371360465,1.5824757889893373,-2.3,0.8632856794869348,-1.9033760915570235,-0.17733145003377326,-2.152910550164943,-2.009397393595909,-2.3912338193388663,-1.6471561556851073,-2.4912258515054204,0.314188657299872,-2.4425102431613888,-0.850160653878437,0.2702834918951695,-3.0306288721915777,-1.3360694805273166,-1.1914550626066145,1.7208997775844912,1.1635951411753966,1.7454835885652968,-0.19894463441477933,1.3032901341642786,2.0432913690678087,0.39459896057784455,0.7211618234993041,-0.3500544858883547,2.2732395538578802,0.9543483790213164,0.0,-1.8860578450174996,-3
1464,Real Betis,0.7,0.8,Real Madrid,1,2,-1.0174885770136843,0.12829940809813853,-0.9871043626698311,1.4393922349789925,1.5487472537333398,-0.6578661109558248,-0.2906746157091352,0.3753899035748699,-0.7801440144569325,-0.1410553546259016,-0.8936425100504409,1.4707412939829867,0.2866139803983007,-0.4810705556536529,0.03040954054038687,-0.18403224783330965,-1.1279512059394818,-1.4695260860983481,-0.4662640478943833,-0.5593781844390697,-1.570460174562387,-2.008456821764673,-0.2216715902416951,1.2309689109105204,-1.1269630372819002,-0.6236298131019646,2.253363140197877,1.9069588590998752,-1.1628914946541171,1.2888945858768113,0.6182119218464311,1.7405781231588924,1.7980885361503507,1.494244326449155,0.44770572994280944,1.7967641624092507,0.5551577790675253,0.8646841572640824,-0.5039855436894909,-0.15095965738802794,2.209897687750648,0.8549989248736636,0.6111016930439546,-1.1462557793859285,-0.8912877873953333,-1.5454166769055344,-0.30047685254873274,-0.4018376187708606,-1.4376831180886662,-0.5860652196817516,0.05839125383570507,-0.1692490326428992,-1.836396857781172,-1.4189201289530615,-0.08127802371360465,1.5824757889893373,-0.10000000000000009,0.14540291764043278,-1.1605951777786727,-1.6053162845162623,-0.3011858881798999,-0.24934128241701092,-2.1521104374049798,-0.7383803456519447,-1.4213742588343807,-1.3353017935244578,-1.0057395118899841,-0.38965696636095004,1.6217009513710146,-1.9232837073523474,-1.3360694805273166,-0.5806921525035676,0.9622235315526189,-0.23666341854414852,0.0758905908071863,-0.16578719534565056,-0.15754056566820912,-0.13277705647372073,-1.4223916020829215,-0.2800628440774002,1.4002179435534197,0.7094338204992718,0.7952903158510969,2.3346411639114817,0.3244830701105379,-1
